12.968
12.9094
12.8263
12.8831
12.9793
12.9047
12.952
12.8772
12.8492
12.9867
12.9202
12.848
12.9486
12.8654
12.9763
12.9033
12.8455
12.9136
12.9383
12.9147
12.9598
12.919
12.9924
12.9655
12.9844
12.9795
12.931
12.8579
12.9862
12.9625
12.9218
12.8462
12.9596
12.9326
12.8749
12.9004
12.8615
12.8876
12.8822
12.9016
12.942
12.917
